text,label
broken policy' #blasio &lt;&gt; #trump #giuliani 'broken windows' all part of 'pecking order' #bully politics #america RESIST #motto,negative
petrify  me in the fossil type of way,negative
"Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans #horrible",negative
"@troyesivan I'm eating sushi, I'm shaking for you",negative
"@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.",negative
@JonnyDunn93 and Gerrard was awful then,negative
"@DiscordianKitty He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?",negative
@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy,negative
"@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay??? #terrible #wasteofmoney",negative
@BrandedByCas I was like that when I started college. It was horrific but it probably will get better. Don't give up yet,negative
"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is ",negative
"@ynnsanity Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful.",negative
Just #terrible from the cats there. Wow. #AFLCatsSwans,negative
@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness ,negative
@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him,negative
@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again,negative
@andrewspoooner wouldn't cross the street to piss on its server if it was on dire,negative
"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 ",negative
someone come to fright world w me🤗🤗,negative
she gone make me wanna start that new shit today 😂😭,negative
Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 ,negative
@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather ,negative
@metrotrains why is there no disabled access at pontefract monkhill? #terrible,negative
"@ZaidZamanHamid Speech is still not up to the mark. No mention of 'Genocide', Indian terrorism in Pak. It was all planned speech.",negative
@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?,negative
@mas_critical The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think they’re fighting against.,negative
☊Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.,negative
@aidankerrpol I think you should do. Get the fashion police involved. #shocking,negative
@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses? #awful #solate,negative
@PatBlanchfield so you mean “like Uber but for despair for someone other than the driver',negative
The 'banter' from Craigen and Sutton on BT is fucking horrid,negative
Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice,negative
if anyone spoils any of my fucking shows I will haunt you in the afterlife so help me god,negative
Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee  form  &amp; the safety net is zilch,negative
@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible,negative
You sure have a lot to say about something that doesn't even concern you 😉,negative
I have another test tonight ,negative
"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",negative
@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software #terrible,negative
The #500thTest match would have be a T20 or an ODI if @virendersehwag @B_McCullum42 been in their National Colors #nightmare #hitter  @BCCI,negative
i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work?,negative
Tomorrow is the day I cut and dye my hair! 😳  #excited,negative
No @Chrishilly1987 for MOS 😡  #shocking Leads from the front 💪🏻,negative
"Romero, Rojo, Blind, Memphis, Rooney. This is nearly a starting line up I’d wanna punch in the face rather than shake their hand.",negative
nadia bully me and ill expose you,negative
Who likes #werewolves and #horror and #surfing? Because BREAKER over on @readstela has all that and MORE.,negative
"@JedRivett @CharlesCassidy_  Jus see if you ever do anything you pussy , u don't scare me look who u chill with 😂😂😂",negative
"@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any  #sexism",negative
I am in #shock and #awe and the places my #toddler manages to get his dinner.,negative
This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. #breathless,negative
@deodevine6 i can't bully you and niall impossible😙,negative
@BlairWitchMovie love new movie\n #BlairWitch #blairwitchproject  #HorrorMovies,negative
"We, #Indians, can hold our heads up high and stay unafraid. The #UNGA is well-informed about #Pakistan's #terrorism business and deception.",negative
An absolutely dire first half and I can't recall a shot on target. \n\nAgainst Accrington Stanley.,negative
@leeuwlion 'The furries are restless tonight'.,negative
@safety @Support \nHi 🌷\nWhy do you always suspend ISIS hunters\n \n👉@snafy2019\n\nKindly please reinstate our members\n*He fights terrorism d/n,negative
"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, #awful! #GOPATS",negative
It's really alarming when an adult male calls their father 'daddy',negative
a #monster is only a #monster if you view him through ,negative
@MidgetTamer @RAIDERS @52Mack_ Make him be a bully. Sit him in a room by himself and let him look at Debo all day.,negative
@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software ,negative
Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart,negative
"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood #dire",negative
@SmileWhileYoDie @KiloSierraC @h0wabouthannah @Drops I'll be okay don't worry,negative
".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking",negative
"#Charlotte's #young &amp; #restless; I applaud ur fire bt always b respectful of authority, police, elders, parents. Violence, not the way 🙏🏽✌🏽️",negative
"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly",negative
"my school photo is honestly horrid, i look so ew😅",negative
honestly all my friends do bnc i mean it and i am feeling #terrible hahaha,negative
"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",negative
For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary ,negative
not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years ,negative
@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson ,negative
Heard of panic! At the disco? How about Kach-ing! at the ATM,negative
Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue,negative
"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, ",negative
So is texting a guy 'I'm ready for sex now' considered flirting?' #shocking,negative
#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic ,negative
"@sandym709  regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.",negative
